"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2016","disloc2013","cab","X","edon.y","munn.y","escenario1","escenario2","escenario3","pan_clv1","pan_clv2","esc1_panCLV1","esc2_panCLV2","SQ","dsiSQ_E1"
1789,56,32,"zac",1,3,3,3,2,1,"zacatecas",1748,32,56,10,10,14,8,14,0,0,2,0.293
1790,56,32,"zac",1,3,3,3,2,1,"zacatecas",1749,32,56,10,10,14,8,14,0,0,2,0.293
1791,56,32,"zac",1,3,3,3,1,1,"zacatecas",1750,32,56,10,10,13,9,13,0,0,2,0.293
1792,56,32,"zac",1,3,3,3,1,1,"zacatecas",1751,32,56,10,10,13,9,13,0,0,2,0.293
1793,56,32,"zac",1,3,3,3,1,1,"zacatecas",1752,32,56,10,10,13,9,13,0,0,2,0.293
1794,56,32,"zac",1,3,3,3,1,1,"zacatecas",1753,32,56,10,10,13,8,13,0,0,2,0.293
1795,56,32,"zac",1,3,3,3,2,1,"zacatecas",1754,32,56,10,10,14,8,14,0,0,2,0.293
1796,56,32,"zac",1,3,3,3,1,1,"zacatecas",1755,32,56,10,10,13,8,13,0,0,2,0.293
1797,56,32,"zac",1,3,3,3,2,2,"zacatecas",1756,32,56,10,10,14,8,14,0,0,2,0.293
1798,56,32,"zac",1,3,3,3,2,2,"zacatecas",1757,32,56,10,10,14,8,14,0,0,2,0.293
1799,56,32,"zac",1,3,3,3,2,2,"zacatecas",1758,32,56,10,10,14,8,14,0,0,2,0.293
1800,56,32,"zac",1,3,3,3,2,2,"zacatecas",1759,32,56,10,10,14,8,14,0,0,2,0.293
1801,56,32,"zac",1,3,3,3,2,2,"zacatecas",1760,32,56,10,10,14,8,14,0,0,2,0.293
1802,56,32,"zac",1,3,3,3,2,2,"zacatecas",1761,32,56,10,10,14,8,14,0,0,2,0.293
1803,56,32,"zac",1,3,3,3,2,2,"zacatecas",1762,32,56,10,10,14,8,14,0,0,2,0.293
1804,56,32,"zac",1,3,3,3,2,2,"zacatecas",1763,32,56,10,10,14,8,14,0,0,2,0.293
1805,56,32,"zac",1,3,3,3,2,2,"zacatecas",1764,32,56,10,10,14,8,14,0,0,2,0.293
1806,56,32,"zac",1,3,3,3,1,2,"zacatecas",1765,32,56,11,11,13,8,13,0,0,1,0.354
1807,56,32,"zac",1,3,3,3,2,2,"zacatecas",1766,32,56,10,10,14,8,14,0,0,2,0.293
1808,56,32,"zac",1,3,3,3,2,2,"zacatecas",1767,32,56,10,10,14,8,14,0,0,2,0.293
1809,56,32,"zac",1,3,3,3,2,2,"zacatecas",1768,32,56,10,10,14,8,14,0,0,2,0.293
1810,56,32,"zac",1,3,3,3,2,2,"zacatecas",1769,32,56,10,10,14,8,14,0,0,2,0.293
1811,56,32,"zac",1,3,3,3,2,2,"zacatecas",1770,32,56,10,10,14,8,14,0,0,2,0.293
1812,56,32,"zac",1,3,3,3,2,2,"zacatecas",1771,32,56,10,10,14,8,14,0,0,2,0.293
1813,56,32,"zac",1,3,3,3,2,2,"zacatecas",1772,32,56,10,10,14,8,14,0,0,2,0.293
1814,56,32,"zac",1,3,3,3,2,2,"zacatecas",1773,32,56,10,10,14,8,14,0,0,2,0.293
1815,56,32,"zac",1,3,3,3,1,2,"zacatecas",1774,32,56,11,11,13,8,13,0,0,1,0.354
1816,56,32,"zac",1,3,3,3,1,1,"zacatecas",1775,32,56,11,11,13,8,13,0,0,1,0.354
1817,56,32,"zac",1,3,3,3,1,1,"zacatecas",1776,32,56,11,11,13,9,13,0,0,1,0.354
1818,56,32,"zac",1,3,3,3,1,1,"zacatecas",1777,32,56,11,11,13,9,13,0,0,1,0.354
1819,56,32,"zac",1,3,3,3,1,1,"zacatecas",1778,32,56,10,10,13,9,13,0,0,2,0.293
1820,56,32,"zac",1,3,3,3,1,1,"zacatecas",1779,32,56,10,10,13,9,13,0,0,2,0.293
1821,56,32,"zac",1,3,3,3,1,1,"zacatecas",1780,32,56,10,10,13,9,13,0,0,2,0.293
1822,56,32,"zac",1,3,3,3,1,1,"zacatecas",1781,32,56,11,11,13,9,13,0,0,1,0.354
1823,56,32,"zac",1,3,3,3,1,1,"zacatecas",1782,32,56,11,11,13,9,13,0,0,1,0.354
1824,56,32,"zac",1,3,3,3,1,1,"zacatecas",1783,32,56,11,11,13,9,13,0,0,1,0.354
1825,56,32,"zac",1,3,3,3,1,1,"zacatecas",1784,32,56,11,11,13,9,13,0,0,1,0.354
1826,56,32,"zac",1,3,3,3,1,1,"zacatecas",1785,32,56,11,11,13,9,13,0,0,1,0.354
1827,56,32,"zac",1,3,3,3,1,1,"zacatecas",1786,32,56,11,11,13,9,13,0,0,1,0.354
1828,56,32,"zac",1,3,3,3,1,2,"zacatecas",1787,32,56,11,11,13,8,13,0,0,1,0.354
1829,56,32,"zac",1,3,3,3,1,2,"zacatecas",1788,32,56,11,11,13,8,13,0,0,1,0.354
1830,56,32,"zac",1,3,3,3,1,2,"zacatecas",1789,32,56,11,11,13,8,13,0,0,1,0.354
1831,56,32,"zac",1,3,3,3,1,2,"zacatecas",1790,32,56,11,11,13,8,13,0,0,1,0.354
1832,56,32,"zac",1,3,3,3,1,2,"zacatecas",1791,32,56,11,11,13,8,13,0,0,1,0.354
1833,56,32,"zac",1,3,3,3,1,2,"zacatecas",1792,32,56,11,11,13,8,13,0,0,1,0.354
1834,56,32,"zac",1,3,3,3,1,2,"zacatecas",1793,32,56,11,11,13,8,13,0,0,1,0.354
1835,56,32,"zac",1,3,3,3,1,2,"zacatecas",1794,32,56,11,11,13,8,13,0,0,1,0.354
1836,56,32,"zac",1,3,3,3,1,2,"zacatecas",1795,32,56,11,11,13,8,13,0,0,1,0.354
1837,56,32,"zac",1,3,3,3,1,2,"zacatecas",1796,32,56,11,11,13,8,13,0,0,1,0.354
1838,56,32,"zac",1,3,3,3,1,2,"zacatecas",1797,32,56,11,11,13,8,13,0,0,1,0.354
1839,56,32,"zac",1,3,3,3,1,1,"zacatecas",1798,32,56,11,11,13,9,13,0,0,1,0.354
1840,56,32,"zac",1,3,3,3,1,1,"zacatecas",1799,32,56,11,11,13,9,13,0,0,1,0.354
1841,56,32,"zac",1,3,3,3,1,1,"zacatecas",1800,32,56,11,11,13,9,13,0,0,1,0.354
1842,56,32,"zac",1,3,3,3,1,1,"zacatecas",1801,32,56,11,11,13,9,13,0,0,1,0.354
1843,56,32,"zac",1,3,3,3,1,1,"zacatecas",1802,32,56,11,11,13,9,13,0,0,1,0.354
1844,56,32,"zac",1,3,3,3,1,1,"zacatecas",1803,32,56,11,11,13,9,13,0,0,1,0.354
1845,56,32,"zac",1,3,3,3,1,1,"zacatecas",1804,32,56,11,11,13,9,13,0,0,1,0.354
1846,56,32,"zac",1,3,3,3,1,1,"zacatecas",1805,32,56,11,11,13,9,13,0,0,1,0.354
1847,56,32,"zac",1,3,3,3,1,1,"zacatecas",1806,32,56,11,11,13,9,13,0,0,1,0.354
1848,56,32,"zac",1,3,3,3,1,1,"zacatecas",1807,32,56,11,11,13,9,13,0,0,1,0.354
1849,56,32,"zac",1,3,3,3,1,1,"zacatecas",1808,32,56,11,11,13,9,13,0,0,1,0.354
1850,56,32,"zac",1,3,3,3,1,1,"zacatecas",1809,32,56,11,11,13,9,13,0,0,1,0.354
1851,56,32,"zac",1,3,3,3,1,1,"zacatecas",1810,32,56,11,11,13,9,13,0,0,1,0.354
1852,56,32,"zac",1,3,3,3,1,1,"zacatecas",1811,32,56,11,11,13,9,13,0,0,1,0.354
1853,56,32,"zac",1,3,3,3,1,2,"zacatecas",1812,32,56,11,11,13,8,13,0,0,1,0.354
1854,56,32,"zac",1,3,3,3,1,2,"zacatecas",1813,32,56,11,11,13,8,13,0,0,1,0.354
1855,56,32,"zac",1,3,3,3,1,2,"zacatecas",1814,32,56,11,11,13,8,13,0,0,1,0.354
1856,56,32,"zac",1,3,3,3,1,2,"zacatecas",1815,32,56,11,11,13,8,13,0,0,1,0.354
1857,56,32,"zac",1,3,3,3,1,2,"zacatecas",1816,32,56,11,11,13,8,13,0,0,1,0.354
1858,56,32,"zac",1,3,3,3,1,2,"zacatecas",1817,32,56,11,11,13,8,13,0,0,1,0.354
1859,56,32,"zac",1,3,3,3,1,2,"zacatecas",1818,32,56,11,11,13,8,13,0,0,1,0.354
1860,56,32,"zac",1,3,3,3,1,2,"zacatecas",1819,32,56,11,11,13,8,13,0,0,1,0.354
1861,56,32,"zac",1,3,3,3,1,2,"zacatecas",1820,32,56,11,11,13,8,13,0,0,1,0.354
1862,56,32,"zac",1,3,3,3,1,2,"zacatecas",1821,32,56,11,11,13,8,13,0,0,1,0.354
1863,56,32,"zac",1,3,3,3,1,1,"zacatecas",1822,32,56,11,11,13,9,13,0,0,1,0.354
1864,56,32,"zac",1,3,3,3,1,1,"zacatecas",1823,32,56,11,11,13,9,13,0,0,1,0.354
1865,56,32,"zac",1,3,3,3,1,1,"zacatecas",1824,32,56,11,11,13,9,13,0,0,1,0.354
1866,56,32,"zac",1,3,3,3,1,1,"zacatecas",1825,32,56,11,11,13,9,13,0,0,1,0.354
1867,56,32,"zac",1,3,3,3,1,1,"zacatecas",1826,32,56,11,11,13,9,13,0,0,1,0.354
1868,56,32,"zac",1,3,3,3,1,1,"zacatecas",1827,32,56,11,11,13,9,13,0,0,1,0.354
1869,56,32,"zac",1,3,3,3,1,2,"zacatecas",1828,32,56,11,11,13,9,13,0,0,1,0.354
1870,56,32,"zac",1,3,3,3,1,2,"zacatecas",1829,32,56,11,11,13,9,13,0,0,1,0.354
1871,56,32,"zac",1,3,3,3,2,1,"zacatecas",1830,32,56,10,10,14,9,14,0,0,2,0.293
1872,56,32,"zac",1,3,3,3,2,1,"zacatecas",1831,32,56,10,10,14,9,14,0,0,2,0.293
1873,56,32,"zac",1,3,3,3,2,1,"zacatecas",1832,32,56,10,10,14,9,14,0,0,2,0.293
1874,56,32,"zac",1,3,3,3,2,1,"zacatecas",1833,32,56,10,10,14,9,14,0,0,2,0.293
1875,56,32,"zac",1,3,3,3,2,1,"zacatecas",1834,32,56,10,10,14,9,14,0,0,2,0.293
1876,56,32,"zac",1,3,3,3,2,1,"zacatecas",1835,32,56,10,10,14,9,14,0,0,2,0.293
1877,56,32,"zac",1,3,3,3,2,1,"zacatecas",1836,32,56,10,10,14,9,14,0,0,2,0.293
1878,56,32,"zac",1,3,3,3,2,2,"zacatecas",1837,32,56,10,10,14,9,14,0,0,2,0.293
1879,56,32,"zac",1,3,3,3,2,2,"zacatecas",1838,32,56,10,10,14,9,14,0,0,2,0.293
1880,56,32,"zac",1,3,3,3,2,2,"zacatecas",1839,32,56,10,10,14,9,14,0,0,2,0.293
1881,56,32,"zac",1,3,3,3,2,1,"zacatecas",1840,32,56,10,10,14,9,14,0,0,2,0.293
1882,56,32,"zac",1,3,3,3,2,2,"zacatecas",1841,32,56,10,10,14,9,14,0,0,2,0.293
1883,17,32,"zac",5,4,4,4,4,4,"guadalupe",1842,32,17,13,13,9,6,9,0,0,4,0.615
1884,17,32,"zac",5,4,4,4,4,4,"guadalupe",1843,32,17,13,13,9,6,9,0,0,4,0.615
1885,17,32,"zac",5,4,4,4,4,4,"guadalupe",1844,32,17,13,13,9,6,9,0,0,4,0.615
1886,17,32,"zac",5,4,4,4,4,4,"guadalupe",1845,32,17,13,13,9,6,9,0,0,4,0.615
1887,17,32,"zac",5,4,4,4,4,4,"guadalupe",1846,32,17,13,13,9,6,9,0,0,4,0.615
1888,17,32,"zac",5,4,4,4,4,4,"guadalupe",1847,32,17,13,13,9,6,9,0,0,4,0.615
1889,17,32,"zac",5,4,4,4,4,4,"guadalupe",1848,32,17,13,13,9,6,9,0,0,4,0.615
1890,17,32,"zac",5,4,4,4,4,4,"guadalupe",1849,32,17,13,13,9,6,9,0,0,4,0.615
1891,17,32,"zac",5,4,4,4,4,4,"guadalupe",1850,32,17,13,13,9,6,9,0,0,4,0.615
1892,17,32,"zac",5,4,4,4,4,4,"guadalupe",1851,32,17,13,13,9,6,9,0,0,4,0.615
1893,17,32,"zac",5,4,4,4,4,4,"guadalupe",1852,32,17,13,13,9,6,9,0,0,4,0.615
1894,17,32,"zac",5,4,4,4,4,4,"guadalupe",1853,32,17,13,13,9,6,9,0,0,4,0.615
1895,17,32,"zac",5,4,4,4,4,4,"guadalupe",1854,32,17,13,13,9,6,9,0,0,4,0.615
1896,17,32,"zac",5,4,4,4,4,4,"guadalupe",1855,32,17,13,13,9,6,9,0,0,4,0.615
1897,17,32,"zac",5,4,4,4,4,4,"guadalupe",1856,32,17,13,13,9,6,9,0,0,4,0.615
1898,17,32,"zac",5,4,4,4,4,4,"guadalupe",1857,32,17,13,13,9,6,9,0,0,4,0.615
1899,17,32,"zac",5,4,4,4,4,4,"guadalupe",1858,32,17,13,13,9,6,9,0,0,4,0.615
1900,17,32,"zac",5,4,4,4,4,4,"guadalupe",1859,32,17,13,13,9,5,9,0,0,4,0.615
1901,17,32,"zac",5,4,4,4,4,4,"guadalupe",1860,32,17,13,13,9,6,9,0,0,4,0.615
1902,17,32,"zac",5,4,4,4,4,4,"guadalupe",1861,32,17,13,13,9,5,9,0,0,4,0.615
1903,17,32,"zac",5,4,4,4,4,4,"guadalupe",1862,32,17,13,13,9,5,9,0,0,4,0.615
1904,17,32,"zac",5,4,4,4,3,4,"guadalupe",1863,32,17,13,13,8,5,8,0,0,4,0.615
1905,17,32,"zac",5,4,4,4,4,4,"guadalupe",1864,32,17,13,13,9,5,9,0,0,4,0.615
1906,17,32,"zac",5,4,4,4,4,4,"guadalupe",1865,32,17,13,13,9,6,9,0,0,4,0.615
1907,17,32,"zac",5,4,4,4,3,4,"guadalupe",1866,32,17,13,13,8,5,8,0,0,4,0.615
1908,17,32,"zac",5,4,4,4,3,4,"guadalupe",1867,32,17,13,13,8,5,8,0,0,4,0.615
1909,17,32,"zac",5,4,4,4,3,4,"guadalupe",1868,32,17,13,13,8,5,8,0,0,4,0.615
